age,sex,sentence
18,female,"今日、特典会で｢おすすめの関西弁は？｣ときかれたので｢しばくで かな｣と言うと｢沢山使います🥺｣とのこと、当方は一切責任を負いません

#シングルリリイベ完走有難う"
18,female,"RT @TOWER_Kichijoji: 【#坂口有望】

ニューシングル
『LION』🦁
リリース記念イベントにたくさんのご来場誠にありがとうございました！

ギター弾き語り…、胸に染みました！

来週2/19発売のニューアルバム
『shiny land』も見逃せないっ！！…"
18,female,"【ドキドキなライブ😧】

3/8 ＠両国国技館
｢J-WAVE TOKYO GUITAR JAMBOREE 2020 SPECIAL supported by azabu tailor｣

真心ブラザーズのセッションゲストとして出… https://t.co/wvntw8GWs0"
18,female,KANA-BOON鮪さん、FUZZの先輩として、いつも大きな背中を見せてくれている人、コメント本当に有難うございます！ https://t.co/akmYhAseTo
18,female,@ariii_chi せやんな😂
18,female,全然疲れてないです https://t.co/YcIXDrOMui
18,female,"菓子より歌詞をつくる女です

#ハッピーバレンタイン
#20時からインスタライブ"
18,female,りゅうが君コメント有難うございますっ、前の｢KissHug｣は夏の曲だったから次は春の曲でも一緒に歌いましょ😊 https://t.co/KduamvZzjL
18,female,"RT @TBSmusicTV: 今後の活動に注目の今世の中に届けたい期待の
アーティスト達を紹介する音楽番組
「#PLAYLIST」
今月は18日(火)深夜1:58〜（一部地域を除く）

ゲストは
#AK69(AK-69)
#COLORCREATION
#坂口有望
#崎山つばさ…"
18,female,亀本さんは前作でギターを弾いてくれはりました、GLIM SPANKYはもともとおにいと一緒に聴いていたバンドで大好きなので、今回のコメントもすごくうれしい！有難うございます！ https://t.co/5zNZyMawoG
18,female,"【#shinyland 特設サイトオープン🎊】

今回携わってくれはったプロデューサーの方々や、坂口と関わりのあるアーティストさんから頂いた有難いコメント、載っています、涙でる。

アルバム音源の視聴や、セルフライナーノーツ、MV… https://t.co/V8Niv4wbLm"
18,female,@ryotadrum 有難うございました🥺
18,female,"あっけなく先行配信しちゃった
#shinyland https://t.co/H1C71WJmBk"
18,female,前に、ファンクラブ限定ラジオで｢腕によりをかけて｣という表現を誤って｢腕に粉をかけて｣と言っていました、坂口有望、作詞をしています
18,female,"RT @runway_anime: ✨フォロー＆RTキャンペーン✨
オープニングテーマ本日発売！
#坂口有望 さんのサイン入りポスター2種セットが抽選で3名様に当たるTwitterフォロー＆RTキャンペーンを開催！

@runway_anime
 をフォロー＆この投稿をRTでご…"
18,female,（察して、、、、、） https://t.co/0b0AMLYWZh
18,female,シングルの2曲目｢Sarah｣、通っていた英会話教室のサラ先生と会えなくなったのは1年前の今日だった、いつもわたしの夢を応援してくれていた人、どうか届いていますように https://t.co/GrCtDysPNU
18,female,"有難うございました〜、笑って喉が開いたのか、武蔵小杉リリイベ第1部めっちゃ声出ました

#pepepeラジオ https://t.co/VnbVvVsP4U"
18,female,2/19発売のフルアルバム｢shiny land｣のリリースイベントが解禁されました(改めてシングルのも)、歌いまくります、自由観覧、完全無料です！おいで！ https://t.co/KWBEsheEgP
18,female,"日付変わって、本日3rd Single｢LION｣リリース日です、動画は福岡リリイベでの弾き語り、沢山の人に届きますように

#ランウェイで笑って #LION https://t.co/PNSdtaA3Br"
18,female,https://t.co/88OahYH1Ss
18,female,"昨日、鹿児島にて、TikTok presents AMPスペシャルライブ来てくれたみんな本当に有難う、これを機に、坂口有望、TikTokはじめます

https://t.co/m92pkyOXj5 https://t.co/pI2xI6r2ya"
18,female,お会いできてうれしかったです！完全に追っかけてる https://t.co/VIL9G6mJmg
18,female,@ponzu_2525 ひゃ〜お恥ずかしい🙈
18,female,だめだ、、大阪が強すぎる、、、 https://t.co/WSmkdQSmo6
18,female,"Which do you like better?😏

#2月19日リリース
#2年ぶりフルアルバムから
#2曲先行配信中 
#shinyland 
https://t.co/g3WcdUWOZA https://t.co/Fi0AOWN6CJ"
18,female,Uber Eats大変そうやけど、あのリュックは1度背負ってみたい
18,female,"RT @FM802_PR: 【INTRO-JUICE 802】▼GUEST：坂口有望 ( @ami_sakagt ) ▲タイムフリーで聴けます↓↓ #IJ802
https://t.co/UUNhZn880r
#fm802 https://t.co/sidqxK9jhk htt…"
18,female,"RT @natalie_mu: 坂口有望「shiny land」ジャケット公開、リリイベ日程発表
https://t.co/jzIQ5rMmCT https://t.co/kDP6DZ9Rzu"
18,female,2/5発売のシングル｢LION｣のリリースイベントが決定しました。ミニライブとクリアファイルサイン会です。完全無料なので、ふら〜っと見に来て🙌🏻 https://t.co/UxatVepTQr
18,female,1限きっっつ https://t.co/rPa4Ph3Icc
18,female,#メッチャドスエダモンデ＠梅田シャングリラ、温かいお客さんと、2人の最高のライブ、やはり最強のイベントだ、絶対またやりたい https://t.co/DyH1T5q8zC
18,female,"Love Yourself / Justin Bieber

フルアルバム発売週(の2/21)まで、毎週金曜日21時からインスタライブします見てね〜 https://t.co/80C3Ra19eo"
18,female,"【鹿児島でのライブ決定！】

LIONリリースを記念して、KYT25周年記念 TikTok presents坂口有望AMPスペシャルLIVEの開催が決定しました！

2/3 ＠鹿児島 Live HEAVEN

抽選で30組60名様… https://t.co/xu3rTBgRrK"
18,female,"昨日はライブ初めでした、初のファンクラブイベント有難うね、2015年1月が初ライブやったからもう5年も経つのかとか言いながら、来年は成人式やし笑ける、そろそろ振袖決めなきゃな

新成人の皆様、おめでとうございます！ https://t.co/v6IBjRqUi4"
18,female,ヘビースモーカーの男の人が、タバコが嫌いな女の子を好きになってしまったために、禁煙はじめて早3ヶ月、みたいな話がめっちゃ好き
18,female,RT @RYO_EGC: めっちゃ走ってる
18,female,"RT @runway_anime: 👗放送3時間前！👠
デザインの専門学校に行くか就職すべきか悩む育人！

千雪との出会いで育人の人生にどんな変化が生まれるのか注目です♪

【放送時間】
MBS/TBSにて26:25～
 1着目「これは君の物語」が放送スタート！
 #ランウェイ…"
18,female,"【アニメ｢ランウェイで笑って｣主題歌】

｢LION｣ Music Videoを公開！
https://t.co/7ZbUQxcqdN

「LION-TV Size-」ダウンロード・ストリーミングも只今より配信(⤵︎ ︎こちらから… https://t.co/DNWu1FR1xV"
18,female,"2020年2月19日(水)

坂口有望 2ndフルアルバム ｢shiny land｣

リリースします、乞うご期待
https://t.co/UwSrVT8s7L"
18,female,"RT @barks_news: 坂口有望、2nd AL『shiny land』に松隈ケンタや桜井秀俊らサウンドプロデューサー陣

https://t.co/IwrlCuBtbo
#坂口有望"
18,female,@yuka__99 今度会ったらあげます
18,female,1/19！地元大阪！トリです！頑張ります！ https://t.co/mOP3n46yIQ
18,female,1/12初のファンクラブイベント、グッズが解禁されました、かわいすぎます、ソールドアウト公演ですが、機材席解放につき若干枚数の前売りチケット発売が決まったので今からでも是非ご応募くださいっ… https://t.co/yeWi2De5wR
18,female,2019年最後に読んだ『こちらあみ子』すごくよかったんです、今年もいい本に巡り会えますように https://t.co/d2lerLZdZ5
18,female,"明けましておめでとうございます、今年は既に春からのツアー、そして2/5に｢LION｣のリリースが決定しています、楽しみづくし、早速ジャケ写を公開しちゃう！！

というわけで本年も宜しくお願いします https://t.co/Jr6oxDGky6"
18,female,@d_iyu_ 行こうな😏👍🏼
18,female,@ayu7maru 似顔絵屋さんに書いてもらったー！
18,female,"2019年、高校を卒業して、東京に出てきて、大学生になった、初の全国バンドツアーを回ったり、刺激的な1年でした、来年も坂口をどうぞよろしくお願いします！

上京してはじめてのクリスマス、離れ離れの家族に何か送りたいと思い、絵をプレ… https://t.co/jMaZCb3lo4"
18,female,@d_iyu_ それな、、
18,female,福岡女子旅たのしかった〜、3月はライブでね https://t.co/3u8xV21qwA
18,female,@881T_ です！！
18,female,大学の友達曰く、難しい関西弁は｢そんなん言うたらんとったって｣だそうです。帰省中！
18,female,#メッチャドスエダモンデ お絵描き対決した、1/12たのしみ！ https://t.co/f8uKsHBfQ7
18,female,@yuka__99 @hayashi884 ひゃーーお二人ともうれしいー！！🤤
18,female,メリークリスマス！🎅 https://t.co/rlnmiFlKsq
18,female,"年明け一発目の大阪ライブは3マン！
#メッチャドスエダモンデ お待ちしてます😉 https://t.co/gZxZaH9GMA"
18,female,セントレア有難うございました、今日でライブ納めやった、改めて2019年出会ってくれた、会いに来てくれた全ての人に感謝 https://t.co/N8kzVKptVg
18,female,きのうは佐藤千亜妃さんのライブに行ってきました、きのこ帝国の時からすきなのでお会いできてうれしかった〜 https://t.co/RWha3AlT6H
18,female,"明日の22時頃、久しぶりにインスタライブします、うたうよ、見ないとあかんよ

https://t.co/8KEIb2ElBl"
17,male,@Booo0904 あ・ざんす
17,male,@Lota_822_1 意味不明な仕組みで唇が生えてきて、人類としての次元の違いをかんじました。
17,male,@nO03xaRRpCUQnM1 🐈🥰🥰🥰🥰
17,male,"７万再生もありがとうございます。

次回作を作るモチベーション、高まル〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜！！！！！！！！！！！！！！！！！！！！ https://t.co/3znNovyW9W"
17,male,"🎓YouTubeチャンネル登録者数６万人突破🎓

ありがとうございます。

木曜が新作なので記念配信はすぐにはできませんが、新作を楽しみにしておいて頂ければ嬉しいです(投稿後にやれたら嬉しいです) https://t.co/JZiwawhM9T"
17,male,@yoru_kichi 好
17,male,@ado1024imokenp この世の終わりか...？
17,male,https://t.co/wLBOuaTmXb
17,male,@Nayuta_geki 🥰🥰🥰🥰🥰🥰🥰🥰
17,male,"🎓おまたせ人類の皆さん🎓

『★帰ってきたさむでんLIVE！★
～さむでんMAX！LIVE㏌2020～』
に、出演します。

日付 : 5月30日 (土)
場所 : 池袋オペラハウス

チケ発 : 3月15日　

1部 19:00… https://t.co/umfqOhq3FF"
17,male,@hu_san0602 💗💗💗💞💞💞🧡🧡🧡👏👏👏😭😭😭
17,male,@harumi_usausa 👏👏👏😭
17,male,"！！！！

６万再生もありがとうございます。 https://t.co/zdRIOXyvSg"
17,male,"ありがとうございます、新作が2,000いいねと言っています。

僕は今、次回作の録音とMIXをする人生です。 https://t.co/g2J8lu0qBr"
17,male,"RT @tyougakusei: 少女ケシゴム
Vocal:Ado ( @ado1024imokenp )
Vocal・Mix:超学生
Music:MARETU

フルバージョン → https://t.co/sDfrQQuEFR https://t.co/bPq9dcYvRh"
17,male,@kuu____un ✴️👍👍👍👍🤝🤝
17,male,@pampom0222 💞💞💮💮💮💮💮💮💮💮💮💮
17,male,"👵前回作が４０万再生だねえ

👵あらまあ

👵ありがとうねえ https://t.co/lBvq0G9UA2"
17,male,"@kzcaaats にゃんさんほどじゃないですよ。
がー様と、一夫多夫制ですね。"
17,male,@kzcaaats え...！？💗
17,male,@ado1024imokenp 🏆
17,male,@ewkkorhr 恐れ多すぎるいつもありがとうございます...また遊びにいらしてください...！
17,male,"...！

⚫︎✖︎  新作 ５万 再生  ✖︎⚫︎

🏹❤︎  ホワイトハッピー ３０万 再生  ❤︎🏹

ありがとうございます。 https://t.co/cVobJ9j75E"
17,male,@mentoku これが最も好きです。 https://t.co/KQRz7w6Ns2
17,male,"@E103022A そんなことはありません。
しかし、聴いていただけたら1割くらいの得がプラスされるかもしれません。"
17,male,"それで言うと、超学生はここで常識的な遊びをしています。

つまり、この動画は「知らない曲だから」「実写ではないから」という理由で聴かないのは、悲しいくらい音が楽しいです、きっと。 https://t.co/ILnUOPbK6E"
17,male,ここのAdoさん、7秒間で挑発的な高音から透明感半端じゃない低音までスルスル移っていて、とても好きです。 https://t.co/Xr2IXVzzNI
17,male,@atya_7676 ✨👍🧡
17,male,"RT @tyougakusei: ビターチョコデコレーション
Vocal:超学生
Music:syudou

フルバージョン → https://t.co/RCL9OoLXNK https://t.co/aQbSU7aau7"
17,male,@cho_OYU 🧡🥺
17,male,@tamago_chan_go ご尊顔初めて見ました美しさの権化で沸いてます。
17,male,@Lovebomd01 @ado1024imokenp 👍👍
17,male,"新作が加速しているので、おそらく「あなたへのおすすめ」にお邪魔しています。

４万再生ありがとうございます！ https://t.co/8ULu65vd7F"
17,male,"@Hinami_mei というか誕生日！？
おめでとう(フラミンゴ)"
17,male,@Hinami_mei じゃあ見えない方向で。
17,male,@Hinami_mei https://t.co/QnLHa8yhiL
17,male,@Suyuyake おはすゆ。
17,male,"おはようございます。

エバが３０万再生突破です。

ありがとうございます。 https://t.co/vHSYE21UGu"
17,male,@cometet_star スカッシュ。
17,male,@Seri_ane 👍
17,male,@an25sabu 嬉しい、めっちゃもう直ぐで再開できるから、LINEのステメ監視しておいてくれたら助かる(あるいは再開したらLINEする)
17,male,@kuu____un CD、ですね...！？
17,male,@rusiiea0814 わかります。
17,male,@lliliililllili 確かに、キャラメルでもチョコでも、生とつくだけで各段に位が上がる感じがします。
17,male,"@__sxzx_skt_tyo アァ、すみません。

要するに音と動画を合わせて、YouTubeにぴったりな容量でアップするって感じです！"
17,male,@hananananannn 違います、趣味です。
17,male,MIX担当なので、隙あらば「エンコードとYouTubeに圧縮されていない生音源」を聴いています。 https://t.co/cV1VLAvjek
17,male,@haraajukku 雨穴さんをありがとうございます、皆さん今回といい前回の現代アートといい、最高でした。
17,male,@loveten_10 豈淵(きえん)🥺
17,male,"@loveten_10 ？

日常食にすればよいのでは？"
17,male,@loveten_10 ほｽｨ物リストにいれとけばいいのに。
17,male,"@E103022A あ、それだ、そういうことにしましょう。

裁判になったら
「皆さんの住んでいる世界とは別の“世界”であった」
と主張させて頂きます。"
17,male,@tyo__yu_hi ごめんなさい“世界で最も”という部分は心から嘘です。
17,male,"新作が３万再生を突破しました。

今、世界で最も再生されている動画がこれらしいです。 https://t.co/DaWcIMQiAo"
17,male,@HONOKA_kfhk 🧡🧡⚫️⚫️⚫️🧡🧡
17,male,@atya_7676 👘🗻🧡🧡🧡🧡
17,male,@oikasano 僕のチャンネルのヘッダーにします。
17,male,@oikasano 僕の新作をいいねしたからじゃないですか！？！？(ありがとうございます)
17,male,@Louvre_zigoeHi かしこ かしこまりました かしこの方が好き。
17,male,@banira2525nira 森久保さん？
17,male,@Yuki_www_ym ファンの皆さん。
17,male,@ado1024imokenp おめでつ〜〜〜〜！！！！
17,male,"フォロワーさんが18,000人突破か。

ㅤ
──興奮してきたな。 https://t.co/1zLStMq7Fa"
17,male,@mapoteto_ 🐈💓💓💓💓
17,male,@pile_kuwa ｵﾜｰｰカタムチさんありがとうございます！！
17,male,"前回作が30万再生です。

おはようございます・ありがとうございます。 https://t.co/jM1b6Pr6BW"
17,male,@Seri_ane 💓🧡💓
17,male,@AO__dayo_ ❺🧡
17,male,@MOE5615 🧡
17,male,"@ewkkorhr ！？！？！？😭！？！？😭

是非是非是非です、Adoさんのイラスト、素敵だなと思っていたのでこんな形でアカウントを知れて嬉しいです♪( ᷇࿀ ᷆ و(و """
17,male,@ewkkorhr ありがとうございます₍₍⁽⁽(ી( ･◡･ )ʃ)₎₎⁾⁾
17,male,@ioweyou225 💙💙💙💙🧡🧡🧡🧡💘
17,male,"@natumebakudan トミノさん！！！！
いつもありがとうございますトミノさんの次回作も密かに楽しみに生きています。"
17,male,@vnrG6VsJtmV8nBO 🐗🧡
17,male,@Lota_822_1 まろしばさんありがとうございます₍₍⁽⁽(ી( ･◡･ )ʃ)₎₎⁾⁾
17,male,"@Hinami_mei めいぢゃーーーーーーん！！
ありがどう。"
17,male,"@Kirai_dark キライさん！！
ありがとうございます⁽⁽ฅ₍₍⁽⁽ฅ^•ﻌ•^ฅ₎₎⁾⁾ฅ₎₎"
17,male,"新作の ２万再生 突破

超学生のチャンネル登録者数 ５万人 突破

感謝です。

(21:30から記念YouTube LIVEをします。)
(遊び来て)
(待っている) https://t.co/7nFtopn2Xq"
17,male,"ダーリンが...ダーリンが......

🎓🎓チャンネル初のハーフミリオンを突破しました🎓🎓

ｱｧｰ！(高音)

ありがとうございます、新作もたくさん聴いてください是非。 https://t.co/KoWTtlqBbG"
17,male,@ado1024imokenp 怖いこと言ってる。
17,male,@MAHIU_14 💫✨✨✨🤝💓💓💓💓💓
17,male,@l0_jk7u 素晴。
17,male,@nurunuru_nurume 急にショタ・コンにならないで(ありがとうございます)
17,male,@nurunuru_nurume ありがとうございます⁽⁽ฅ₍₍⁽⁽ฅ^•ﻌ•^ฅ₎₎⁾⁾ฅ₎₎
17,male,@NeonTetra8492A お疲れ様ですうぽつです...！！
17,male,@ado1024imokenp 海外のコメントがいつもより多くて、Adoたその国際性を感じている。
17,male,"おはようございます。

昨晩投稿したコラボが早速1万再生です。

ありがとうございます。 https://t.co/DjYNjDb9b5"
17,male,@cho_OYU 🥰🥰😡🥵🤬🎃🦊🦁🔥💥🍊
17,male,"新作コラボ1,000いいねありがとうございます。

YouTubeのコメントにいいねをつけまくります。

皆さんの初コメを待っています。 https://t.co/YHglhIoOlo"
17,male,@AO__dayo_ 💘🤝💕
17,male,"@azucha_no_sub 消していないので、エラーかシステムにスパム認定された可能性があります。
よければもう一度コメントお願いします。"
17,male,"少女ケシゴム
Vocal:Ado ( @ado1024imokenp )
Vocal・Mix:超学生
Music:MARETU

フルバージョン → https://t.co/sDfrQQuEFR https://t.co/bPq9dcYvRh"
17,male,@atya_7676 🇨🇳🐼👘🧡🧡🧡🧡
17,male,@Lota_822_1 名前かわい〜
17,male,@jiku_Zhou 👍👍👍💓💓💓😭😭😭
17,male,"ㅤ

ㅤ

ㅤ

ㅤ

ㅤ

ㅤ

ㅤ

ㅤ

ㅤ

ㅤ
タイトル : █████ / MARETU

ボーカル : 超学生 × ████ https://t.co/HOS4NeLdzg"
17,male,@AO__dayo_ 🔘➕🔘🧡
17,male,@atya_7676 🧡💕👉🤝👍
17,male,@ringo_1046 🧡🧡😭😭🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤲🤲🤲🤲💓💓💓💓💓
17,male,@Anri25r 通知をとっているからわかるんだけど、今日はみんなにリプ送る日なの？？うさぎさん？？？？僕でよかったら話聞くよ？？
19,female,"昨日はバイトで疲れて帰宅後
すぐに寝ちゃいました。
Twitterもブログも全然更新
できなかったから今日はいっぱい
浮上したい！
おはようございます☀️🙋"
19,female,@shiiku_04 ありがとー！
19,female,@t_a_m_a_ch おはようございます！
19,female,"おはようございます☀️🙋
今日はお昼からバイト！
頑張ろう！✨"
19,female,"@zenigame_awawa ドンキーコングは強キャラ
ですよね！私はいつもキノピコを
使ってます笑"
19,female,@zenigame_awawa はまるよね！
19,female,マリオカートって楽しいよね🏎️
19,female,@n__tgurasi ありがとー！✨
19,female,@SIHO9031 悲しいなぁ()
19,female,@moeka__14_ わかる笑
19,female,@n__tgurasi いた！⋆⸜(* ॑꒳ ॑*  )⸝ﾋﾟｮﾝﾋﾟｮﾝ
19,female,"@moeka__14_ 私も吹奏楽部引退してからだいぶ
経つから最近音楽の話全然して
なかったから、もっとしていこう
と思った笑"
19,female,"@SIHO9031 何度だって壊れる、それが
しほくんだ…。"
19,female,@SIHO9031 ┗(°Д°┗)ｳｵｵｵｵｵｵｵ!
19,female,@SIHO9031 しほくんふっかーつ！
19,female,@SIHO9031 いいやつだったよ…
19,female,@YFL4121 ですよね笑
19,female,@Ru2Ru2rr わかります！
19,female,@SIHO9031 無茶しやがって…
19,female,@SIHO9031 いいノリだね！笑
19,female,@SIHO9031 ということでﾚｯﾂ・ﾀﾞﾝｽ！
19,female,"@SIHO9031 ここまで来たら寝かさない
つもりだった笑う"
19,female,@shiiku_04 大丈夫じゃないかな、多分…。
19,female,@yuki__tuba なるほど…。
19,female,@yuki__tuba ずいぶん長いこと寝てたんだね…
19,female,@nyaganov 草
19,female,@yuki__tuba おはよー
19,female,@shiiku_04 おはよー！
19,female,"@Y_Sax_music 上達委員さんもおっしゃって
ましたけど、吹奏楽界隈の民度を
下げたり荒れたりするのの
大半は音楽関係ない話から
なんですよね…。私も音楽の話は
あまりしませんけど、音楽好きを
自称してるからにはもっと音楽… https://t.co/sdfAstjMfE"
19,female,"@Ru2Ru2rr 私も現役時代もあまり部活の
話してませんでした…。"
19,female,@GxbU9vZnpdZ6BQX おはようございます！
19,female,@vajlz おはようございます！
19,female,"おはようございます☀️🙋
今日は日曜日！いい１日に
したい！✨"
19,female,"@SIHO9031 ┗(^∇^)┓ﾚｯﾂ・ﾀﾞﾝｽ!┏(^∇^)┛
╰(°Д°)\ｳｨｰﾝﾀﾞﾀﾞﾀﾞｳｨｰﾝ〈(°∀°)╯
╲(°∀°)╱╲(°∀°)╱╲(°∀°)╱
　　ﾊﾘｰｱｰｯﾌﾟ!!!ﾃｹﾃｹﾃｹﾃｹ…

Let's… https://t.co/mXu3OvfHOK"
19,female,"@b_db_db 私に謝らなくても大丈夫ですよ！
いろんな人がいていろんなことを
してるのが見れるのもTwitterの
楽しいところですし。"
19,female,@SIHO9031 マジか笑
19,female,@SIHO9031 寝れるの…？笑
19,female,"@SIHO9031 ショタボ耳舐めバンブーチャイム
～ファゴットとオーボエの音色に
　酔いしれてがおすすめだよ！
(そんなものはない)"
19,female,@SIHO9031 笑笑
19,female,@SIHO9031 あの絡み好きだったなー
19,female,@SIHO9031 あー、懐かしい…
19,female,"@kaban0728 笑笑
確かにいなさんは音楽の話も
してますね！"
19,female,"@minon62434177 みのんはまだこっち(昼夜逆転)に
来るべきじゃない…、頑張って！"
19,female,"@minon62434177 それはあるね笑
そしてそれに当てはまる人が
他にも数名…笑"
19,female,@minon62434177 大丈夫、私もだよ笑
19,female,"かれこれ、2年ちょっとTwitterの
吹奏楽界隈を見てきてわかった事
・音楽の話をほとんどしない人が
　わりと多い
・下ネタは日常茶飯事
・表立って晒したり全面戦争する
　ことは少なく、陰で悪口を言う
　人がそこそこいる
・めっ… https://t.co/2MHBvsmDpf"
19,female,@Otukuri_oboe ( '-'        ) うにょーん
19,female,"@fuckingpainapo トライポフォビアですね！
検索したらガチで閲覧注意な
画像がでてきて後悔しました笑"
19,female,"@0hana88 軍隊ラッパってやつかな？
ナチュラルホルンの一種らしい！"
19,female,"@fuckingpainapo 一部の方には閲覧注意な
ものですね…。"
19,female,@minon62434177 なぜ…
19,female,"@yukirin_cla ディズニー行ったことない！
行ってみたい✨"
19,female,"ここ2日くらいの出来事を日記の
ような記事にしてみました。
もし良ければ読んでね。

蘇とタピオカとそれから私 - 夢咲音楽館 / https://t.co/6o87evkMi3"
19,female,@SIHO9031 思った笑
19,female,@Otukuri_oboe 少なくとも話題にはなりそう笑
19,female,@rm9ZDtBRZP5IQB3 どうしましょう笑
19,female,@KE1J1R00_2529 爪切り写ってますね笑
19,female,"戻しすぎたタピオカは冷凍保存
するといいって聞いたから
やってみたけど、小分けにする
っていうのを完全に忘れてた結果
こんな物体が生まれた() https://t.co/dKRemM1UsX"
19,female,"RT @yumesakisuzu: 今日再発売になったモンスター
エナジー パイプラインパンチの
レビュー記事です(多分)
飲んだことない人もぜひ
読んで、飲んでね。

再上陸！モンスターのピンク飲んでみた！ - 夢咲音楽館 / https://t.co/iw3zS69zPe"
19,female,@Otukuri_oboe 笑
19,female,@Otukuri_oboe かきくせそ…！？
19,female,@papapapantsuuuu そうそう笑
19,female,"@papapapantsuuuu 美味しい！けどソースで手が
ベタベタになる笑"
19,female,@Otukuri_oboe (´◉ᾥ◉｀)
19,female,"@Otukuri_oboe 最近マインスイーパー
ハマってるの？楽しいよね。"
19,female,@kt104hangedoman 安全なハンバーガーでした笑
19,female,"ちょっと早いけど晩ごはん。
てりたま🍔 https://t.co/BQaCROCUdq"
19,female,@SIHO9031 ⋆⸜(* ॑꒳ ॑*  )⸝
19,female,"えええ、ニコニコ動画の最初期の
3月6日投稿動画たちが13周年！？
そっか、あれから13年も経つんだ
世の中も、私も、いろいろ
変わったなあ…。"
19,female,"@YFL4121 なかなか食べることないもの
ですもんね笑"
19,female,@yukirin_cla ゲド洗足の語感の良さ
19,female,@Hr_Haruru 蘇 ≒ チーズかな…。
19,female,"おはようございます☀️🙋
今日の朝食は焦がし蘇です。 https://t.co/7HXVrkQwZH"
19,female,@SIHO9031 ( '-'        ) うにょーん
19,female,"@SIHO9031 まだまだ盛り上げていこう！
( '-'        ) うにょーん

https://t.co/2b2Gh9Swwe"
19,female,"@SIHO9031 面白かった笑笑
実際はわりとそれなりに
反響あるけどね笑"
19,female,@SIHO9031 www
19,female,"RT @unyonism: #うにょーん教1周年祭 のタグを
使用してくださった方を
うにょーん教信者のリストに
追加しました。うにょーん教の
DMグループに入りたい方が
いたらDMにご連絡ください。
(審査がある場合もございます)"
19,female,"もしや、と思ってリア垢でも
検索してみたら候補にでてきた笑
( '-'        ) うにょーん https://t.co/1JR9OUXEgP"
19,female,"@moon_barisax ありがとうございます！
( '-'        ) うにょーん"
19,female,@Natsume_percuss クソゲーすぎて面白い笑
19,female,@SIHO9031 なるほどね笑
19,female,@SIHO9031 さっきのはどうやったの？笑
19,female,"#うにょーん教1周年祭 
うにょーん教１周年を記念して、
今さらながらいろいろ解説して
みました！読んでね。

うにょーん教ってなに！？徹底解説してみた - 夢咲音楽館 / https://t.co/Mdkk9gCPCN"
19,female,@SIHO9031 やってみて笑
19,female,@SIHO9031 https://t.co/QAqqONj1xN
19,female,@SIHO9031 www
19,female,@Hr_love_0413 頑張ってみた笑
19,female,"@SIHO9031 syamuさん以外にも使ってる人
いっぱいいるけどね笑"
19,female,@SIHO9031 トロピカル無職のせいかな？笑
19,female,@YFL4121 ありがとうございます！
19,female,@kaban0728 笑笑
19,female,@k_mikoto728 わかりました！
19,female,"@yukirin_cla おとなしくエンプロで
買いなさい笑
朝マックだからセットでも
結構安いよ。"
19,female,@yukirin_cla グリドルはいいぞ
19,female,"@yukirin_cla それでも去年の今頃に私と
店長はインフルにかかっちゃった
思い出笑"
19,female,"@yukirin_cla 今度食べてみて！個人的には
ベーコンエッグの方も好き！"
19,female,"@yukirin_cla 稼ぎたいのはすごくわかる。
マックでバイトする人って
手洗い徹底してるからそういう
やつにかかりにくいって聞いた
ことある。"
19,female,@YFL4121 絡みましょう！
19,female,"@yukirin_cla 甘いパンケーキにしょっぱい
パティが挟まってる！"
19,male,"プロ野球の開幕は延期かー
4月に変更したとしてもコロナの流行は治まってなさそうじゃし開き直って予定通り3月20日開幕でも良い気がするけどな
判断が難しいなぁ〜😩"
19,male,"@purabeito 阪神も去年3位じゃし迷うよな(笑)
今シーズン終わったらどこがAクラスになるのか楽しみじゃなぁ〜"
19,male,"@purabeito なんかこっちの方が当たりそう(笑)
やっぱ今年のライバルは巨人かな〜
確かに中日も先発の駒と打線のメンバーとか揃っとるからAクラス行くかもな〜"
19,male,"2020年セリーグ順位予想
1位　広島
2位   DeNA
3位   巨人
4位   中日
5位　阪神　
6位　ヤクルト"
19,male,"昨日父さんが夕方から急に熱出して吐き気が出てくる症状が出とったけど今日別人のように元気になった
まさかコ◯ナに感染じゃないよなって思っとったから安心した"
19,male,"今母校の周りを散歩してる。
楽しい。"
19,male,"@purabeito 結局そうなりそう(笑)
フル単いけとったら週4でよかったのにって今ずっと思っとる(笑)"
19,male,@purabeito 前期は週5日行くことになるかも…笑
19,male,"@purabeito いやいやめっちゃ気になるから明日公開して欲しい(笑)
とりあえず前期は24単位分履修する予定かな。
フル単いけたら後期が残り10単位で余裕が出てくるし。"
19,male,"成績が届いた
単位1つ落としとったわ。。。
でもその他はほとんど70点以上取れとったのが救いかな
卒業まで残り34単位だから順調のペースかな？"
19,male,"TVで高校入試解答速報やっとる
俺も2015年にこれ見とったなー
どんな問題解いたかは全く覚えてない(笑)"
19,male,@RhdMSuNQGGZpcVA ありがとうございます！！(笑)
19,male,"中学の日記を発見した(笑)
この日は嬉しくて興奮しとったのか県大を県体と書き間違えとる(笑) https://t.co/nav2k3hrGq"
19,male,去年の順位予想全部外しとったことに今気づく https://t.co/wj4ygu97eD
